LOCALIDAD;CATEGORIA;ANO;MES;NUMERO_COMPARENDOS
TEUSAQUILLO;F;2016;JUNIO;8
TEUSAQUILLO;F;2016;MARZO;27
TEUSAQUILLO;F;2016;MAYO;7
TEUSAQUILLO;F;2016;NOVIEMBRE;21
TEUSAQUILLO;F;2016;OCTUBRE;12
TEUSAQUILLO;F;2016;SEPTIEMBRE;21
TEUSAQUILLO;F;2017;ABRIL;13
TEUSAQUILLO;F;2017;AGOSTO;21
TEUSAQUILLO;F;2017;ENERO;5
TEUSAQUILLO;F;2017;FEBRERO;112
TEUSAQUILLO;F;2017;JULIO;30
TEUSAQUILLO;F;2017;JUNIO;12
TEUSAQUILLO;F;2017;MARZO;219
TEUSAQUILLO;F;2017;MAYO;22
TEUSAQUILLO;F;2017;SEPTIEMBRE;22
TEUSAQUILLO;G;2015;ABRIL;2
TEUSAQUILLO;G;2015;DICIEMBRE;6
TEUSAQUILLO;G;2015;FEBRERO;1
TEUSAQUILLO;G;2015;JULIO;17
TEUSAQUILLO;G;2015;MAYO;3
TEUSAQUILLO;G;2015;NOVIEMBRE;2
TEUSAQUILLO;G;2015;SEPTIEMBRE;1
TEUSAQUILLO;G;2016;ABRIL;4
TEUSAQUILLO;G;2016;AGOSTO;2
TEUSAQUILLO;G;2016;DICIEMBRE;2
TEUSAQUILLO;G;2016;ENERO;2
TEUSAQUILLO;G;2016;FEBRERO;2
TEUSAQUILLO;G;2016;JULIO;2
TEUSAQUILLO;G;2016;MARZO;1
TEUSAQUILLO;G;2016;MAYO;2
TEUSAQUILLO;G;2016;NOVIEMBRE;11
TEUSAQUILLO;G;2016;OCTUBRE;4
TEUSAQUILLO;G;2016;SEPTIEMBRE;6
TEUSAQUILLO;G;2017;ABRIL;2
TEUSAQUILLO;G;2017;AGOSTO;14
TEUSAQUILLO;G;2017;ENERO;10
TEUSAQUILLO;G;2017;FEBRERO;52
TEUSAQUILLO;G;2017;JULIO;8
TEUSAQUILLO;G;2017;JUNIO;5
TEUSAQUILLO;G;2017;MARZO;18
TEUSAQUILLO;G;2017;MAYO;5
TEUSAQUILLO;G;2017;SEPTIEMBRE;18
TEUSAQUILLO;H;2015;ABRIL;30
TEUSAQUILLO;H;2015;AGOSTO;23
TEUSAQUILLO;H;2015;DICIEMBRE;35
TEUSAQUILLO;H;2015;ENERO;14
TEUSAQUILLO;H;2015;FEBRERO;13
TEUSAQUILLO;H;2015;JULIO;77
TEUSAQUILLO;H;2015;JUNIO;40
TEUSAQUILLO;H;2015;MARZO;11
TEUSAQUILLO;H;2015;MAYO;44
TEUSAQUILLO;H;2015;NOVIEMBRE;8
TEUSAQUILLO;H;2015;OCTUBRE;8
TEUSAQUILLO;H;2015;SEPTIEMBRE;14
TEUSAQUILLO;H;2016;ABRIL;14
TEUSAQUILLO;H;2016;AGOSTO;41
TEUSAQUILLO;H;2016;DICIEMBRE;59
TEUSAQUILLO;H;2016;ENERO;37
TEUSAQUILLO;H;2016;FEBRERO;83
TEUSAQUILLO;H;2016;JULIO;47
TEUSAQUILLO;H;2016;JUNIO;17
TEUSAQUILLO;H;2016;MARZO;54
TEUSAQUILLO;H;2016;MAYO;11
TEUSAQUILLO;H;2016;NOVIEMBRE;63
TEUSAQUILLO;H;2016;OCTUBRE;66
TEUSAQUILLO;H;2016;SEPTIEMBRE;46
TEUSAQUILLO;H;2017;ABRIL;47
TEUSAQUILLO;H;2017;AGOSTO;122
TEUSAQUILLO;H;2017;ENERO;74
TEUSAQUILLO;H;2017;FEBRERO;106
TEUSAQUILLO;H;2017;JULIO;97
TEUSAQUILLO;H;2017;JUNIO;79
TEUSAQUILLO;H;2017;MARZO;85
TEUSAQUILLO;H;2017;MAYO;82
TEUSAQUILLO;H;2017;OCTUBRE;1
TEUSAQUILLO;H;2017;SEPTIEMBRE;62
TEUSAQUILLO;I;2015;ABRIL;3
TEUSAQUILLO;I;2015;AGOSTO;2
TEUSAQUILLO;I;2015;DICIEMBRE;1
TEUSAQUILLO;I;2015;JUNIO;3
TEUSAQUILLO;I;2015;OCTUBRE;1
TEUSAQUILLO;I;2016;ABRIL;1
TEUSAQUILLO;I;2016;AGOSTO;1
TEUSAQUILLO;I;2016;ENERO;1
TEUSAQUILLO;I;2016;FEBRERO;3
TEUSAQUILLO;I;2016;JUNIO;2
TEUSAQUILLO;I;2016;MARZO;1
TEUSAQUILLO;I;2016;MAYO;2
TEUSAQUILLO;I;2016;NOVIEMBRE;1
TEUSAQUILLO;I;2016;OCTUBRE;1
TEUSAQUILLO;I;2016;SEPTIEMBRE;2
TEUSAQUILLO;I;2017;AGOSTO;1
TEUSAQUILLO;I;2017;FEBRERO;3
TEUSAQUILLO;I;2017;JULIO;2
TEUSAQUILLO;I;2017;JUNIO;1
TEUSAQUILLO;I;2017;MAYO;4
TUNJUELITO;A;2015;ABRIL;19
TUNJUELITO;A;2015;AGOSTO;14
TUNJUELITO;A;2015;DICIEMBRE;17
TUNJUELITO;A;2015;ENERO;11
TUNJUELITO;A;2015;FEBRERO;23
TUNJUELITO;A;2015;JULIO;4
TUNJUELITO;A;2015;JUNIO;16
TUNJUELITO;A;2015;MARZO;15
TUNJUELITO;A;2015;MAYO;30
TUNJUELITO;A;2015;NOVIEMBRE;10
TUNJUELITO;A;2015;OCTUBRE;6
TUNJUELITO;A;2015;SEPTIEMBRE;25
TUNJUELITO;A;2016;ABRIL;7
TUNJUELITO;A;2016;AGOSTO;4
TUNJUELITO;A;2016;DICIEMBRE;17
TUNJUELITO;A;2016;ENERO;15
TUNJUELITO;A;2016;FEBRERO;19
TUNJUELITO;A;2016;JUNIO;8
TUNJUELITO;A;2016;MARZO;18
TUNJUELITO;A;2016;MAYO;10
TUNJUELITO;A;2016;NOVIEMBRE;12
TUNJUELITO;A;2016;OCTUBRE;13
TUNJUELITO;A;2016;SEPTIEMBRE;24
TUNJUELITO;A;2017;ABRIL;78
TUNJUELITO;A;2017;AGOSTO;151
TUNJUELITO;A;2017;ENERO;34
TUNJUELITO;A;2017;FEBRERO;69
TUNJUELITO;A;2017;JULIO;65
TUNJUELITO;A;2017;JUNIO;88
TUNJUELITO;A;2017;MARZO;55
TUNJUELITO;A;2017;MAYO;118
TUNJUELITO;A;2017;OCTUBRE;4
TUNJUELITO;A;2017;SEPTIEMBRE;44
TUNJUELITO;B;2015;ABRIL;57
TUNJUELITO;B;2015;AGOSTO;69
TUNJUELITO;B;2015;DICIEMBRE;62
TUNJUELITO;B;2015;ENERO;55
TUNJUELITO;B;2015;FEBRERO;47
TUNJUELITO;B;2015;JULIO;79
TUNJUELITO;B;2015;JUNIO;86
TUNJUELITO;B;2015;MARZO;42
TUNJUELITO;B;2015;MAYO;68
TUNJUELITO;B;2015;NOVIEMBRE;47
TUNJUELITO;B;2015;OCTUBRE;60
TUNJUELITO;B;2015;SEPTIEMBRE;64
TUNJUELITO;B;2016;ABRIL;40
TUNJUELITO;B;2016;AGOSTO;67
TUNJUELITO;B;2016;DICIEMBRE;68
TUNJUELITO;B;2016;ENERO;67
TUNJUELITO;B;2016;FEBRERO;64
TUNJUELITO;B;2016;JULIO;55
TUNJUELITO;B;2016;JUNIO;70
TUNJUELITO;B;2016;MARZO;54
TUNJUELITO;B;2016;MAYO;46
TUNJUELITO;B;2016;NOVIEMBRE;78
TUNJUELITO;B;2016;OCTUBRE;87
TUNJUELITO;B;2016;SEPTIEMBRE;87
TUNJUELITO;B;2017;ABRIL;76
TUNJUELITO;B;2017;AGOSTO;175
TUNJUELITO;B;2017;ENERO;86
TUNJUELITO;B;2017;FEBRERO;107
TUNJUELITO;B;2017;JULIO;81
TUNJUELITO;B;2017;JUNIO;80
TUNJUELITO;B;2017;MARZO;113
TUNJUELITO;B;2017;MAYO;114
TUNJUELITO;B;2017;OCTUBRE;2
TUNJUELITO;B;2017;SEPTIEMBRE;82
TUNJUELITO;C;2015;ABRIL;388
TUNJUELITO;C;2015;AGOSTO;496
TUNJUELITO;C;2015;DICIEMBRE;535
TUNJUELITO;C;2015;ENERO;313
TUNJUELITO;C;2015;FEBRERO;501
TUNJUELITO;C;2015;JULIO;537
TUNJUELITO;C;2015;JUNIO;530
TUNJUELITO;C;2015;MARZO;335
TUNJUELITO;C;2015;MAYO;451
TUNJUELITO;C;2015;NOVIEMBRE;555
TUNJUELITO;C;2015;OCTUBRE;525
TUNJUELITO;C;2015;SEPTIEMBRE;575
TUNJUELITO;C;2016;ABRIL;790
TUNJUELITO;C;2016;AGOSTO;541
TUNJUELITO;C;2016;DICIEMBRE;580
TUNJUELITO;C;2016;ENERO;597
TUNJUELITO;C;2016;FEBRERO;815
TUNJUELITO;C;2016;JULIO;665
TUNJUELITO;C;2016;JUNIO;1022
TUNJUELITO;C;2016;MARZO;584
TUNJUELITO;C;2016;MAYO;1510
TUNJUELITO;C;2016;NOVIEMBRE;895
TUNJUELITO;C;2016;OCTUBRE;765
TUNJUELITO;C;2016;SEPTIEMBRE;672
TUNJUELITO;C;2017;ABRIL;1035
TUNJUELITO;C;2017;AGOSTO;1252
TUNJUELITO;C;2017;ENERO;1358
TUNJUELITO;C;2017;FEBRERO;1597
TUNJUELITO;C;2017;JULIO;1048
TUNJUELITO;C;2017;JUNIO;1053
TUNJUELITO;C;2017;MARZO;1585
TUNJUELITO;C;2017;MAYO;1437
TUNJUELITO;C;2017;OCTUBRE;39
TUNJUELITO;C;2017;SEPTIEMBRE;611
TUNJUELITO;D;2015;ABRIL;33
TUNJUELITO;D;2015;AGOSTO;54
TUNJUELITO;D;2015;DICIEMBRE;99
TUNJUELITO;D;2015;ENERO;52
TUNJUELITO;D;2015;FEBRERO;28
TUNJUELITO;D;2015;JULIO;95
TUNJUELITO;D;2015;JUNIO;36
TUNJUELITO;D;2015;MARZO;19
TUNJUELITO;D;2015;MAYO;36
TUNJUELITO;D;2015;NOVIEMBRE;55
TUNJUELITO;D;2015;OCTUBRE;73
TUNJUELITO;D;2015;SEPTIEMBRE;75
TUNJUELITO;D;2016;ABRIL;51
TUNJUELITO;D;2016;AGOSTO;85
TUNJUELITO;D;2016;DICIEMBRE;48
TUNJUELITO;D;2016;ENERO;72
TUNJUELITO;D;2016;FEBRERO;92
TUNJUELITO;D;2016;JULIO;56
TUNJUELITO;D;2016;JUNIO;77
TUNJUELITO;D;2016;MARZO;78
TUNJUELITO;D;2016;MAYO;68
TUNJUELITO;D;2016;NOVIEMBRE;74
TUNJUELITO;D;2016;OCTUBRE;84
TUNJUELITO;D;2016;SEPTIEMBRE;66
TUNJUELITO;D;2017;ABRIL;54
TUNJUELITO;D;2017;AGOSTO;90
TUNJUELITO;D;2017;ENERO;96
TUNJUELITO;D;2017;FEBRERO;111
TUNJUELITO;D;2017;JULIO;56
TUNJUELITO;D;2017;JUNIO;45
TUNJUELITO;D;2017;MARZO;87
TUNJUELITO;D;2017;MAYO;92
TUNJUELITO;D;2017;OCTUBRE;2
TUNJUELITO;D;2017;SEPTIEMBRE;60
TUNJUELITO;E;2016;JUNIO;1
TUNJUELITO;E;2017;MARZO;1
TUNJUELITO;F;2015;ABRIL;23
TUNJUELITO;F;2015;AGOSTO;48
TUNJUELITO;F;2015;DICIEMBRE;17
TUNJUELITO;F;2015;ENERO;24
TUNJUELITO;F;2015;FEBRERO;25
TUNJUELITO;F;2015;JULIO;49
TUNJUELITO;F;2015;JUNIO;38
TUNJUELITO;F;2015;MARZO;10
TUNJUELITO;F;2015;MAYO;32
TUNJUELITO;F;2015;NOVIEMBRE;15
TUNJUELITO;F;2015;OCTUBRE;29
TUNJUELITO;F;2015;SEPTIEMBRE;35
TUNJUELITO;F;2016;ABRIL;44
TUNJUELITO;F;2016;AGOSTO;16
TUNJUELITO;F;2016;DICIEMBRE;22
TUNJUELITO;F;2016;ENERO;42
TUNJUELITO;F;2016;FEBRERO;33
TUNJUELITO;F;2016;JULIO;25
TUNJUELITO;F;2016;JUNIO;57
TUNJUELITO;F;2016;MARZO;22
TUNJUELITO;F;2016;MAYO;82
TUNJUELITO;F;2016;NOVIEMBRE;46
TUNJUELITO;F;2016;OCTUBRE;34
TUNJUELITO;F;2016;SEPTIEMBRE;42
TUNJUELITO;F;2017;ABRIL;37
TUNJUELITO;F;2017;AGOSTO;105
TUNJUELITO;F;2017;ENERO;31
TUNJUELITO;F;2017;FEBRERO;19
TUNJUELITO;F;2017;JULIO;46
TUNJUELITO;F;2017;JUNIO;41
TUNJUELITO;F;2017;MARZO;32
TUNJUELITO;F;2017;MAYO;69
TUNJUELITO;F;2017;OCTUBRE;2
TUNJUELITO;F;2017;SEPTIEMBRE;58
TUNJUELITO;G;2015;ABRIL;30
TUNJUELITO;G;2015;AGOSTO;9
TUNJUELITO;G;2015;ENERO;12
TUNJUELITO;G;2015;FEBRERO;14
TUNJUELITO;G;2015;JULIO;26
TUNJUELITO;G;2015;JUNIO;10
TUNJUELITO;G;2015;MARZO;23
TUNJUELITO;G;2015;MAYO;32
TUNJUELITO;G;2015;NOVIEMBRE;1
TUNJUELITO;G;2015;SEPTIEMBRE;3
TUNJUELITO;G;2016;AGOSTO;1
TUNJUELITO;G;2016;ENERO;2
TUNJUELITO;G;2016;FEBRERO;7
TUNJUELITO;G;2016;JULIO;1
TUNJUELITO;G;2016;JUNIO;2
TUNJUELITO;G;2016;MARZO;10
TUNJUELITO;G;2016;MAYO;11
TUNJUELITO;G;2016;NOVIEMBRE;1
TUNJUELITO;G;2016;OCTUBRE;1
TUNJUELITO;G;2016;SEPTIEMBRE;1
TUNJUELITO;G;2017;ABRIL;8
TUNJUELITO;G;2017;AGOSTO;32
TUNJUELITO;G;2017;ENERO;2
TUNJUELITO;G;2017;FEBRERO;11
TUNJUELITO;G;2017;JULIO;18
TUNJUELITO;G;2017;JUNIO;15
TUNJUELITO;G;2017;MARZO;8
TUNJUELITO;G;2017;MAYO;20
TUNJUELITO;G;2017;SEPTIEMBRE;12
TUNJUELITO;H;2015;ABRIL;66
TUNJUELITO;H;2015;AGOSTO;36
TUNJUELITO;H;2015;DICIEMBRE;20
TUNJUELITO;H;2015;ENERO;44
TUNJUELITO;H;2015;FEBRERO;61
TUNJUELITO;H;2015;JULIO;127
TUNJUELITO;H;2015;JUNIO;138
TUNJUELITO;H;2015;MARZO;38
TUNJUELITO;H;2015;MAYO;108
TUNJUELITO;H;2015;NOVIEMBRE;12
TUNJUELITO;H;2015;OCTUBRE;6
TUNJUELITO;H;2015;SEPTIEMBRE;22
TUNJUELITO;H;2016;ABRIL;27
TUNJUELITO;H;2016;AGOSTO;35
TUNJUELITO;H;2016;DICIEMBRE;69
TUNJUELITO;H;2016;ENERO;50
TUNJUELITO;H;2016;FEBRERO;82
TUNJUELITO;H;2016;JULIO;34
TUNJUELITO;H;2016;JUNIO;48
TUNJUELITO;H;2016;MARZO;113
TUNJUELITO;H;2016;MAYO;44
TUNJUELITO;H;2016;NOVIEMBRE;41
TUNJUELITO;H;2016;OCTUBRE;61
TUNJUELITO;H;2016;SEPTIEMBRE;27
TUNJUELITO;H;2017;ABRIL;32
TUNJUELITO;H;2017;AGOSTO;79
TUNJUELITO;H;2017;ENERO;85
TUNJUELITO;H;2017;FEBRERO;62
TUNJUELITO;H;2017;JULIO;55
TUNJUELITO;H;2017;JUNIO;37
TUNJUELITO;H;2017;MARZO;72
TUNJUELITO;H;2017;MAYO;74
TUNJUELITO;H;2017;SEPTIEMBRE;55
TUNJUELITO;I;2015;DICIEMBRE;4
TUNJUELITO;I;2015;ENERO;1
TUNJUELITO;I;2015;FEBRERO;1
TUNJUELITO;I;2015;MARZO;3
TUNJUELITO;I;2015;OCTUBRE;2
TUNJUELITO;I;2016;AGOSTO;1
TUNJUELITO;I;2016;JULIO;1
TUNJUELITO;I;2016;SEPTIEMBRE;1
TUNJUELITO;I;2017;AGOSTO;1
TUNJUELITO;I;2017;ENERO;1
TUNJUELITO;I;2017;JUNIO;1
TUNJUELITO;I;2017;MARZO;2
TUNJUELITO;I;2017;SEPTIEMBRE;2
USAQUEN;A;2015;ABRIL;3
USAQUEN;A;2015;AGOSTO;41
USAQUEN;A;2015;DICIEMBRE;18
USAQUEN;A;2015;ENERO;6
USAQUEN;A;2015;FEBRERO;4
USAQUEN;A;2015;JULIO;42
USAQUEN;A;2015;JUNIO;38
USAQUEN;A;2015;MARZO;1
USAQUEN;A;2015;MAYO;25
USAQUEN;A;2015;OCTUBRE;14
USAQUEN;A;2015;SEPTIEMBRE;49
USAQUEN;A;2016;ABRIL;13
USAQUEN;A;2016;AGOSTO;11
USAQUEN;A;2016;DICIEMBRE;3
USAQUEN;A;2016;ENERO;42
USAQUEN;A;2016;FEBRERO;49
USAQUEN;A;2016;JULIO;4
USAQUEN;A;2016;JUNIO;8
USAQUEN;A;2016;MARZO;24
USAQUEN;A;2016;MAYO;15
USAQUEN;A;2016;NOVIEMBRE;3
USAQUEN;A;2016;OCTUBRE;2
USAQUEN;A;2016;SEPTIEMBRE;6
USAQUEN;A;2017;ABRIL;26
USAQUEN;A;2017;AGOSTO;20
USAQUEN;A;2017;ENERO;21
USAQUEN;A;2017;FEBRERO;100
USAQUEN;A;2017;JULIO;18
USAQUEN;A;2017;JUNIO;15
USAQUEN;A;2017;MARZO;105
USAQUEN;A;2017;MAYO;19
USAQUEN;A;2017;SEPTIEMBRE;6
USAQUEN;B;2015;ABRIL;19
USAQUEN;B;2015;AGOSTO;53
USAQUEN;B;2015;DICIEMBRE;73
USAQUEN;B;2015;ENERO;32
USAQUEN;B;2015;FEBRERO;21
USAQUEN;B;2015;JULIO;70
USAQUEN;B;2015;JUNIO;37
USAQUEN;B;2015;MARZO;15
USAQUEN;B;2015;MAYO;18
USAQUEN;B;2015;NOVIEMBRE;45
USAQUEN;B;2015;OCTUBRE;53
USAQUEN;B;2015;SEPTIEMBRE;71
USAQUEN;B;2016;ABRIL;27
USAQUEN;B;2016;AGOSTO;37
USAQUEN;B;2016;DICIEMBRE;42
USAQUEN;B;2016;ENERO;101
USAQUEN;B;2016;FEBRERO;61
USAQUEN;B;2016;JULIO;60
USAQUEN;B;2016;JUNIO;46
USAQUEN;B;2016;MARZO;62
USAQUEN;B;2016;MAYO;37
USAQUEN;B;2016;NOVIEMBRE;36
USAQUEN;B;2016;OCTUBRE;47
USAQUEN;B;2016;SEPTIEMBRE;76
USAQUEN;B;2017;ABRIL;62
USAQUEN;B;2017;AGOSTO;63
USAQUEN;B;2017;ENERO;64
USAQUEN;B;2017;FEBRERO;79
USAQUEN;B;2017;JULIO;60
USAQUEN;B;2017;JUNIO;42
USAQUEN;B;2017;MARZO;118
USAQUEN;B;2017;MAYO;78
USAQUEN;B;2017;OCTUBRE;2
USAQUEN;B;2017;SEPTIEMBRE;36
USAQUEN;C;2015;ABRIL;2011
USAQUEN;C;2015;AGOSTO;3025
USAQUEN;C;2015;DICIEMBRE;963
USAQUEN;C;2015;ENERO;1179
USAQUEN;C;2015;FEBRERO;1969
USAQUEN;C;2015;JULIO;2721
USAQUEN;C;2015;JUNIO;2898
USAQUEN;C;2015;MARZO;1315
USAQUEN;C;2015;MAYO;3484
USAQUEN;C;2015;NOVIEMBRE;2376
USAQUEN;C;2015;OCTUBRE;3164
USAQUEN;C;2015;SEPTIEMBRE;2900
USAQUEN;C;2016;ABRIL;1602
USAQUEN;C;2016;AGOSTO;716
USAQUEN;C;2016;DICIEMBRE;1099
USAQUEN;C;2016;ENERO;1355
USAQUEN;C;2016;FEBRERO;2633
USAQUEN;C;2016;JULIO;812
USAQUEN;C;2016;JUNIO;1555
USAQUEN;C;2016;MARZO;1746
USAQUEN;C;2016;MAYO;1734
USAQUEN;C;2016;NOVIEMBRE;1040
USAQUEN;C;2016;OCTUBRE;813
USAQUEN;C;2016;SEPTIEMBRE;852
USAQUEN;C;2017;ABRIL;949
USAQUEN;C;2017;AGOSTO;1167
USAQUEN;C;2017;ENERO;1042
USAQUEN;C;2017;FEBRERO;1218
USAQUEN;C;2017;JULIO;1446
USAQUEN;C;2017;JUNIO;855
USAQUEN;C;2017;MARZO;1473
USAQUEN;C;2017;MAYO;1032
USAQUEN;C;2017;OCTUBRE;17
USAQUEN;C;2017;SEPTIEMBRE;890
USAQUEN;D;2015;ABRIL;32
USAQUEN;D;2015;AGOSTO;27
USAQUEN;D;2015;DICIEMBRE;97
USAQUEN;D;2015;ENERO;46
USAQUEN;D;2015;FEBRERO;40
USAQUEN;D;2015;JULIO;50
USAQUEN;D;2015;JUNIO;28
USAQUEN;D;2015;MARZO;26
USAQUEN;D;2015;MAYO;23
USAQUEN;D;2015;NOVIEMBRE;63
USAQUEN;D;2015;OCTUBRE;72
USAQUEN;D;2015;SEPTIEMBRE;65
USAQUEN;D;2016;ABRIL;26
USAQUEN;D;2016;AGOSTO;33
USAQUEN;D;2016;DICIEMBRE;30
USAQUEN;D;2016;ENERO;64
USAQUEN;D;2016;FEBRERO;81
USAQUEN;D;2016;JULIO;37
USAQUEN;D;2016;JUNIO;31
USAQUEN;D;2016;MARZO;32
USAQUEN;D;2016;MAYO;56
USAQUEN;D;2016;NOVIEMBRE;31
USAQUEN;D;2016;OCTUBRE;53
USAQUEN;D;2016;SEPTIEMBRE;57
USAQUEN;D;2017;ABRIL;52
USAQUEN;D;2017;AGOSTO;63
USAQUEN;D;2017;ENERO;42
USAQUEN;D;2017;FEBRERO;65
USAQUEN;D;2017;JULIO;44
USAQUEN;D;2017;JUNIO;29
USAQUEN;D;2017;MARZO;82
USAQUEN;D;2017;MAYO;72
USAQUEN;D;2017;OCTUBRE;1
USAQUEN;D;2017;SEPTIEMBRE;35
USAQUEN;E;2015;ABRIL;1
USAQUEN;E;2015;FEBRERO;1
USAQUEN;E;2015;MARZO;1
USAQUEN;E;2016;MARZO;1
USAQUEN;E;2016;NOVIEMBRE;1
USAQUEN;E;2016;SEPTIEMBRE;1
USAQUEN;E;2017;SEPTIEMBRE;1
USAQUEN;F;2015;ABRIL;14
USAQUEN;F;2015;AGOSTO;30
USAQUEN;F;2015;DICIEMBRE;14
USAQUEN;F;2015;ENERO;10
USAQUEN;F;2015;FEBRERO;10
USAQUEN;F;2015;JULIO;50
USAQUEN;F;2015;JUNIO;20
USAQUEN;F;2015;MARZO;3
USAQUEN;F;2015;MAYO;20
USAQUEN;F;2015;NOVIEMBRE;8
USAQUEN;F;2015;OCTUBRE;17
USAQUEN;F;2015;SEPTIEMBRE;34
USAQUEN;F;2016;ABRIL;9
USAQUEN;F;2016;AGOSTO;9
USAQUEN;F;2016;DICIEMBRE;9
USAQUEN;F;2016;ENERO;17
USAQUEN;F;2016;FEBRERO;18
USAQUEN;F;2016;JULIO;12
USAQUEN;F;2016;JUNIO;5
USAQUEN;F;2016;MARZO;33
USAQUEN;F;2016;MAYO;9
USAQUEN;F;2016;NOVIEMBRE;6
USAQUEN;F;2016;OCTUBRE;5
USAQUEN;F;2016;SEPTIEMBRE;8
USAQUEN;F;2017;ABRIL;11
USAQUEN;F;2017;AGOSTO;16
USAQUEN;F;2017;ENERO;9
USAQUEN;F;2017;FEBRERO;13
USAQUEN;F;2017;JULIO;9
USAQUEN;F;2017;JUNIO;9
USAQUEN;F;2017;MARZO;24
USAQUEN;F;2017;MAYO;9
USAQUEN;F;2017;SEPTIEMBRE;4
USAQUEN;G;2015;ABRIL;2
USAQUEN;G;2015;AGOSTO;31
USAQUEN;G;2015;DICIEMBRE;6
USAQUEN;G;2015;ENERO;6
USAQUEN;G;2015;FEBRERO;3
USAQUEN;G;2015;JULIO;68
USAQUEN;G;2015;JUNIO;15
USAQUEN;G;2015;MARZO;1
USAQUEN;G;2015;MAYO;6
USAQUEN;G;2015;NOVIEMBRE;1
USAQUEN;G;2015;SEPTIEMBRE;1
USAQUEN;G;2016;ABRIL;3
USAQUEN;G;2016;AGOSTO;9
USAQUEN;G;2016;DICIEMBRE;2
USAQUEN;G;2016;ENERO;14
USAQUEN;G;2016;FEBRERO;9
USAQUEN;G;2016;JULIO;5
USAQUEN;G;2016;JUNIO;10
USAQUEN;G;2016;MARZO;7
USAQUEN;G;2016;MAYO;15
USAQUEN;G;2016;NOVIEMBRE;7
USAQUEN;G;2016;OCTUBRE;7
USAQUEN;G;2016;SEPTIEMBRE;7
USAQUEN;G;2017;ABRIL;10
USAQUEN;G;2017;AGOSTO;204
USAQUEN;G;2017;ENERO;25
USAQUEN;G;2017;FEBRERO;74
USAQUEN;G;2017;JULIO;56
USAQUEN;G;2017;JUNIO;19
USAQUEN;G;2017;MARZO;92
USAQUEN;G;2017;MAYO;33
USAQUEN;G;2017;SEPTIEMBRE;58
USAQUEN;H;2015;ABRIL;16
USAQUEN;H;2015;AGOSTO;18
USAQUEN;H;2015;DICIEMBRE;11
USAQUEN;H;2015;ENERO;22
USAQUEN;H;2015;FEBRERO;13
USAQUEN;H;2015;JULIO;119
USAQUEN;H;2015;JUNIO;36
USAQUEN;H;2015;MARZO;9
USAQUEN;H;2015;MAYO;28
USAQUEN;H;2015;NOVIEMBRE;4
USAQUEN;H;2015;OCTUBRE;5
USAQUEN;H;2015;SEPTIEMBRE;10
USAQUEN;H;2016;ABRIL;22
USAQUEN;H;2016;AGOSTO;24
USAQUEN;H;2016;DICIEMBRE;31
USAQUEN;H;2016;ENERO;37
USAQUEN;H;2016;FEBRERO;48
USAQUEN;H;2016;JULIO;42
USAQUEN;H;2016;JUNIO;11
USAQUEN;H;2016;MARZO;26
USAQUEN;H;2016;MAYO;18
USAQUEN;H;2016;NOVIEMBRE;27
USAQUEN;H;2016;OCTUBRE;36
USAQUEN;H;2016;SEPTIEMBRE;36
USAQUEN;H;2017;ABRIL;59
USAQUEN;H;2017;AGOSTO;142
USAQUEN;H;2017;ENERO;55
USAQUEN;H;2017;FEBRERO;167
USAQUEN;H;2017;JULIO;112
USAQUEN;H;2017;JUNIO;91
USAQUEN;H;2017;MARZO;183
USAQUEN;H;2017;MAYO;127
USAQUEN;H;2017;OCTUBRE;3
USAQUEN;H;2017;SEPTIEMBRE;59
USAQUEN;I;2015;DICIEMBRE;1
USAQUEN;I;2015;FEBRERO;2
USAQUEN;I;2015;JULIO;2
USAQUEN;I;2015;JUNIO;3
USAQUEN;I;2015;MARZO;1
USAQUEN;I;2015;MAYO;1
USAQUEN;I;2015;NOVIEMBRE;2
USAQUEN;I;2015;OCTUBRE;1
USAQUEN;I;2015;SEPTIEMBRE;7
USAQUEN;I;2016;ENERO;8
USAQUEN;I;2016;FEBRERO;11
USAQUEN;I;2016;MARZO;3
USAQUEN;I;2016;MAYO;1
USAQUEN;I;2017;ABRIL;1
USAQUEN;I;2017;AGOSTO;2
USAQUEN;I;2017;FEBRERO;3
USAQUEN;I;2017;JULIO;3
USAQUEN;I;2017;JUNIO;3
USAQUEN;I;2017;MARZO;4
USAQUEN;I;2017;MAYO;1
USAQUEN;I;2017;SEPTIEMBRE;3
USME;A;2015;ABRIL;2
USME;A;2015;AGOSTO;29
USME;A;2015;DICIEMBRE;5
USME;A;2015;ENERO;4
USME;A;2015;FEBRERO;6
USME;A;2015;JUNIO;5
USME;A;2015;MAYO;3
USME;A;2015;NOVIEMBRE;2
USME;A;2015;OCTUBRE;1
USME;A;2015;SEPTIEMBRE;15
USME;A;2016;ABRIL;3
USME;A;2016;AGOSTO;6
USME;A;2016;DICIEMBRE;9
USME;A;2016;ENERO;6
USME;A;2016;FEBRERO;24
USME;A;2016;JULIO;3
USME;A;2016;JUNIO;7
USME;A;2016;MARZO;5
USME;A;2016;MAYO;2
USME;A;2016;NOVIEMBRE;5
USME;A;2016;OCTUBRE;8
USME;A;2016;SEPTIEMBRE;6
USME;A;2017;ABRIL;5
USME;A;2017;AGOSTO;12
USME;A;2017;ENERO;7
USME;A;2017;FEBRERO;12
USME;A;2017;JULIO;2
USME;A;2017;JUNIO;11
